594	0.9454 	0.0003 	0.8973 	0.0026 	0.0000 
595	0.9426 	0.0003 	0.8935 	0.0029 	0.0000 
596	0.9394 	0.0003 	0.8871 	0.0033 	0.0000 
597	0.9358 	0.0003 	0.8775 	0.0037 	0.0000 
598	0.9319 	0.0003 	0.8636 	0.0043 	0.0000 
599	0.9279 	0.0003 	0.8445 	0.0050 	0.0000 
600	0.9239 	0.0003 	0.8190 	0.0059 	0.0000 
601	0.9180 	0.0002 	0.7844 	0.0071 	0.0000 
602	0.9122 	0.0002 	0.7417 	0.0087 	0.0000 
603	0.9068 	0.0002 	0.6908 	0.0107 	0.0000 
604	0.9016 	0.0002 	0.6322 	0.0135 	0.0000 
605	0.8967 	0.0002 	0.5673 	0.0171 	0.0000 
606	0.8918 	0.0002 	0.4982 	0.0222 	0.0000 
607	0.8870 	0.0002 	0.4277 	0.0290 	0.0000 
608	0.8821 	0.0002 	0.3589 	0.0384 	0.0000 
609	0.8771 	0.0002 	0.2943 	0.0512 	0.0000 
610	0.8723 	0.0002 	0.2363 	0.0687 	0.0000 
611	0.8677 	0.0002 	0.1862 	0.0923 	0.0000 
612	0.8636 	0.0002 	0.1443 	0.1235 	0.0000 
613	0.8608 	0.0002 	0.1106 	0.1639 	0.0000 
614	0.8596 	0.0002 	0.0840 	0.2149 	0.0000 
615	0.8594 	0.0002 	0.0636 	0.2771 	0.0000 
616	0.8602 	0.0002 	0.0482 	0.3504 	0.0000 
617	0.8616 	0.0003 	0.0366 	0.4329 	0.0000 
618	0.8633 	0.0003 	0.0281 	0.5217 	0.0000 
619	0.8650 	0.0003 	0.0217 	0.6125 	0.0000 
620	0.8663 	0.0004 	0.0169 	0.7005 	0.0000 
621	0.8670 	0.0004 	0.0133 	0.7809 	0.0000 
622	0.8668 	0.0005 	0.0106 	0.8498 	0.0000 
623	0.8658 	0.0005 	0.0084 	0.9049 	0.0000 
624	0.8639 	0.0006 	0.0067 	0.9458 	0.0000 
625	0.8610 	0.0006 	0.0054 	0.9733 	0.0000 
626	0.8574 	0.0006 	0.0044 	0.9896 	0.0000 
627	0.8532 	0.0006 	0.0035 	0.9976 	0.0000 
628	0.8485 	0.0006 	0.0028 	1.0000 	0.0000 
629	0.8436 	0.0006 	0.0022 	0.9991 	0.0000 
630	0.8385 	0.0006 	0.0018 	0.9967 	0.0000 
631	0.8335 	0.0005 	0.0014 	0.9940 	0.0000 
632	0.8286 	0.0005 	0.0011 	0.9916 	0.0000 
633	0.8241 	0.0004 	0.0009 	0.9898 	0.0000 
634	0.8200 	0.0004 	0.0007 	0.9885 	0.0000 
635	0.8166 	0.0003 	0.0006 	0.9877 	0.0000 
636	0.8139 	0.0003 	0.0004 	0.9872 	0.0000 
637	0.8122 	0.0003 	0.0004 	0.9871 	0.0000 
638	0.8114 	0.0002 	0.0003 	0.9872 	0.0000 
639	0.8116 	0.0002 	0.0002 	0.9874 	0.0000 
640	0.8127 	0.0002 	0.0002 	0.9877 	0.0000 
641	0.8145 	0.0002 	0.0002 	0.9880 	0.0000 
