571	0.2431
572	0.2439
573	0.2447
574	0.2451
575	0.2456
576	0.2461
577	0.2468
578	0.2472
579	0.2476
580	0.2485
581	0.249
582	0.2497
583	0.2502
584	0.2506
585	0.251
586	0.2513
587	0.252
588	0.2522
589	0.252
590	0.2522
591	0.2532
592	0.2536
593	0.2538
594	0.2541
595	0.2544
596	0.2548
597	0.2552
598	0.2553
599	0.2556
600	0.2558
601	0.2559
602	0.256
603	0.2564
604	0.2568
605	0.2568
606	0.2571
607	0.257
608	0.2573
609	0.2573
610	0.2573
611	0.2575
612	0.2576
613	0.2576
614	0.2575
615	0.2577
616	0.2576
617	0.2575
618	0.2577
619	0.2577
620	0.2576
621	0.2577
622	0.2576
623	0.2577
624	0.2577
625	0.2575
626	0.2576
627	0.2582
628	0.2583
629	0.2583
630	0.2584
631	0.2584
632	0.2585
633	0.2585
634	0.2586
635	0.2587
636	0.2587
637	0.2588
638	0.2589
639	0.259
640	0.2589
641	0.2589
642	0.2589
643	0.2591
644	0.259
645	0.2591
646	0.2591
647	0.2591
648	0.259
649	0.2591
650	0.2591
651	0.2592
652	0.2593
653	0.2593
654	0.2594
655	0.2593
656	0.2586
657	0.2586
658	0.2592
659	0.2594
660	0.2594
661	0.2595
662	0.2599
663	0.2598
664	0.2599
665	0.2601
666	0.2602
667	0.2604
668	0.2603
669	0.2606
670	0.2605
671	0.2606
672	0.2607
673	0.2607
674	0.2607
675	0.2603
676	0.2604
677	0.2604
678	0.2606
679	0.2606
680	0.2607
681	0.2607
682	0.2607
683	0.2609
684	0.2607
685	0.2608
686	0.2608
687	0.2595
688	0.2596
689	0.26
690	0.2599
691	0.2603
692	0.2606
693	0.2607
694	0.2606
695	0.2606
696	0.2607
697	0.2609
698	0.2608
699	0.2608
700	0.2607
701	0.2606
702	0.2606
703	0.2608
704	0.2608
705	0.261
706	0.2609
707	0.2611
708	0.2611
709	0.2609
710	0.2611
711	0.2613
712	0.2614
713	0.2615
714	0.2615
715	0.2613
716	0.2615
717	0.2611
718	0.2608
719	0.2607
720	0.2608
721	0.2611
722	0.2615
723	0.2614
724	0.2614
725	0.2616
726	0.2616
727	0.2616
728	0.2616
729	0.2616
730	0.2618
731	0.2619
732	0.262
733	0.262
734	0.2623
735	0.2622
736	0.2623
737	0.2622
738	0.2625
739	0.2623
740	0.2624
741	0.2625
742	0.2624
743	0.2626
744	0.2626
745	0.2627
746	0.2628
747	0.2627
748	0.2629
749	0.263
750	0.2629
751	0.263
752	0.263
753	0.263
754	0.2631
755	0.2632
756	0.2631
757	0.2632
758	0.2633
759	0.2633
760	0.2628
761	0.2609
762	0.2622
763	0.2624
764	0.2622
765	0.2623
766	0.2629
767	0.2634
768	0.2635
769	0.2638
770	0.2637
771	0.264
772	0.2638
773	0.264
774	0.2641
775	0.264
776	0.2642
777	0.2641
778	0.264
779	0.2641
780	0.2641
781	0.2643
782	0.2643
783	0.2645
784	0.2642
785	0.2643
786	0.2645
787	0.2644
788	0.2644
789	0.2642
790	0.2642
791	0.2642
792	0.2642
793	0.2644
794	0.264
795	0.2643
796	0.2643
797	0.2641
798	0.2643
799	0.2644
800	0.2642
801	0.2641
802	0.2641
803	0.2642
804	0.264
805	0.2641
806	0.264
807	0.264
808	0.2639
809	0.2639
810	0.2639
811	0.264
812	0.264
813	0.2638
814	0.2637
815	0.2635
816	0.2634
817	0.2634
818	0.2632
819	0.2634
820	0.263
821	0.2632
822	0.2631
823	0.2627
824	0.263
825	0.2629
826	0.2629
827	0.2629
828	0.2626
829	0.2624
830	0.2625
831	0.2624
832	0.2623
833	0.2624
834	0.2621
835	0.2622
836	0.2621
837	0.2622
838	0.2619
839	0.2617
840	0.2618
841	0.2616
842	0.2615
843	0.2614
844	0.2613
845	0.2613
846	0.261
847	0.2611
848	0.2611
849	0.261
850	0.2608
851	0.2605
852	0.2606
853	0.2609
854	0.2606
855	0.2598
856	0.2601
857	0.2602
858	0.26
859	0.2603
860	0.2601
861	0.2599
862	0.2597
863	0.2596
864	0.2596
865	0.2596
866	0.2597
867	0.2589
868	0.2591
869	0.2592
870	0.259
871	0.2591
872	0.259
873	0.2591
874	0.2587
875	0.2589
876	0.2589
877	0.2588
878	0.2589
879	0.2585
880	0.2586
881	0.2587
882	0.2586
883	0.2584
884	0.2584
885	0.2584
886	0.2583
887	0.2583
888	0.2582
889	0.2585
890	0.2581
891	0.2581
892	0.2585
893	0.2579
894	0.2582
895	0.2582
896	0.2581
897	0.258
898	0.258
899	0.2582
900	0.258
901	0.2583
902	0.2582
903	0.2584
904	0.2584
905	0.2582
906	0.2582
907	0.2583
908	0.2584
909	0.2585
910	0.2586
911	0.2586
912	0.2586
913	0.2583
914	0.2583
915	0.2588
916	0.2585
917	0.2587
918	0.2587
919	0.2584
920	0.2586
921	0.2588
922	0.2591
923	0.2589
924	0.2591
925	0.2588
926	0.259
927	0.2592
928	0.2594
929	0.2597
930	0.2596
931	0.2601
932	0.26
933	0.2604
934	0.2613
935	0.2607
936	0.26
937	0.2606
938	0.2611
939	0.2602
940	0.2609
941	0.2603
942	0.261
943	0.2608
944	0.2608
945	0.2608
946	0.2608
947	0.2609
948	0.2614
949	0.2606
950	0.2615
951	0.2612
952	0.2612
953	0.261
954	0.2614
955	0.2616
956	0.2617
957	0.2615
958	0.2614
959	0.2616
960	0.262
961	0.2619
962	0.2615
963	0.2615
964	0.2621
965	0.2618
966	0.2623
967	0.2621
968	0.2622
969	0.263
970	0.2627
971	0.263
972	0.2629
973	0.2631
974	0.2625
975	0.2635
976	0.2637
977	0.2633
978	0.2642
979	0.2634
980	0.2644
981	0.2636
982	0.2641
983	0.2639
984	0.2638
985	0.2646
986	0.2645
987	0.265
988	0.2646
989	0.264
990	0.2648
991	0.2641
992	0.2643
993	0.2648
994	0.2653
995	0.2652
996	0.2655
997	0.2651
998	0.265
999	0.2655
1000	0.2649
