296	2014	10	23	4.667	6.965	-80.53	52.425	166.765
297	2014	10	24	3.75	63.743	92.587	56.613	150.795
297	2014	10	24	5.417	59.035	-71.84	51.868	-0.078
298	2014	10	25	4.5	16.097	100.138	53.72	163.295
300	2014	10	27	4.25	35.487	97.71	55.11	159.97
301	2014	10	28	5	36.355	-76.018	53.482	172.75
302	2014	10	29	4.083	49.603	95.637	56.577	156.775
303	2014	10	30	4.833	17.382	-78.43	54.542	169.205
304	2014	10	31	3.833	59.68	93.64	58.155	153.693
304	2014	10	31	5.5	62.467	-70.855	54.275	-178.228
305	2014	11	1	4.583	5.235	102.79	55.67	165.785
306	2014	11	2	5.333	54.695	-72.87	54.86	178.345
307	2014	11	3	4.417	26.625	98.815	56.905	162.488
308	2014	11	4	5.083	43.075	-75	55.65	174.758
309	2014	11	5	4.167	43.643	96.605	58.315	159.2
310	2014	11	6	4.917	27.01	-77.207	56.505	171.28
311	2014	11	7	4	55.308	94.592	59.74	156.113
312	2014	11	8	4.667	6.06	-80.857	57.507	167.915
313	2014	11	9	3.75	63.74	92.605	61.29	153.132
313	2014	11	9	5.417	59.032	-71.86	56.9	0.028
314	2014	11	10	4.5	16.548	100.085	58.615	164.622
315	2014	11	11	5.167	49.015	-73.995	57.625	176.458
316	2014	11	12	4.25	35.96	97.663	59.88	161.37
317	2014	11	13	5	35.408	-76.125	58.342	173.025
318	2014	11	14	4.083	50.115	95.56	61.235	158.19
319	2014	11	15	4.75	16.927	-78.5	59.19	169.7
320	2014	11	16	3.833	60.245	93.483	62.755	155.077
320	2014	11	16	5.5	62.47	-70.865	58.88	-178.652
321	2014	11	17	4.583	5.685	102.55	60.227	166.41
322	2014	11	18	5.333	54.167	-72.973	59.375	177.893
323	2014	11	19	4.417	27.085	98.763	61.318	163.165
324	2014	11	20	5.083	43.075	-75.018	59.95	174.575
325	2014	11	21	4.167	43.645	96.6	62.505	159.985
326	2014	11	22	4.917	27.01	-77.21	60.697	171.217
327	2014	11	23	4	55.31	94.585	63.81	156.93
328	2014	11	24	4.667	6.06	-80.865	61.54	167.925
329	2014	11	25	3.75	63.745	92.6	65.163	153.932
329	2014	11	25	5.417	59.04	-71.83	60.86	179.237
330	2014	11	26	4.5	16.552	100.085	62.53	164.698
331	2014	11	27	5.167	49.525	-73.925	61.315	175.86
332	2014	11	28	4.25	35.96	97.66	63.592	161.462
333	2014	11	29	5	35.885	-76.065	61.93	172.475
334	2014	11	30	4.083	50.112	95.56	64.83	158.315
335	2014	12	1	4.75	17.385	-78.42	62.713	169.217
335	2014	12	1	4.833	17.382	-78.44	62.63	169.183
336	2014	12	2	3.833	59.68	93.63	66.01	155.372
336	2014	12	2	5.5	62.47	-70.848	62.14	-89.9
337	2014	12	3	4.583	5.235	102.765	63.48	165.917
338	2014	12	4	5.333	54.695	-72.883	62.378	176.845
339	2014	12	5	4.417	26.622	98.813	64.387	162.705
340	2014	12	6	5.083	43.075	-75.007	62.9	173.455
341	2014	12	7	4.167	43.643	96.595	65.5	159.485
342	2014	12	8	4.917	27.01	-77.205	63.47	170.135
343	2014	12	9	4	55.31	94.58	66.625	156.412
344	2014	12	10	4.667	6.06	-80.845	64.14	166.86
345	2014	12	11	3.75	63.745	92.592	67.84	153.397
345	2014	12	11	5.417	59.035	-71.855	63.11	177.645
346	2014	12	12	4.5	16.55	100.08	64.96	163.64
347	2014	12	13	5.167	49.522	-73.932	63.43	174.315
348	2014	12	14	4.25	35.963	97.655	65.87	160.41
349	2014	12	15	5	35.885	-76.063	63.915	170.975
350	2014	12	16	4.083	50.11	95.56	66.895	157.23
351	2014	12	17	4.75	17.382	-78.427	64.525	167.72
351	2014	12	17	4.833	17.388	-78.44	64.442	167.69
352	2014	12	18	3.833	59.68	93.625	67.975	154.267
352	2014	12	18	5.5	62.465	-70.855	63.592	178.265
353	2014	12	19	4.583	5.235	102.765	65.12	164.415
354	2014	12	20	5.333	54.695	-72.875	63.702	175.038
355	2014	12	21	4.417	26.622	98.81	65.893	161.195
356	2014	12	22	5.083	43.075	-75.01	64.05	171.645
357	2014	12	23	4.167	43.153	96.665	66.743	158.025
358	2014	12	24	4.917	27.47	-77.16	64.403	168.375
359	2014	12	25	4	55.308	94.58	67.793	154.825
360	2014	12	26	4.667	6.51	-80.668	64.96	165.09
361	2014	12	27	3.75	63.74	92.6	68.815	151.745
361	2014	12	27	5.417	59.032	-71.838	63.585	175.675
362	2014	12	28	4.5	16.552	100.07	65.6	161.77
363	2014	12	29	5.167	49.522	-73.932	63.72	172.32
364	2014	12	30	4.25	35.963	97.655	66.382	158.51
365	2014	12	31	5	35.882	-76.068	64.02	168.95
